,data_values
4231,0.0016700373
4232,0.002130599
4233,0.0025367164
4234,0.0028889002
4235,0.0031875235
4236,0.0034327046
4237,0.0036242201
4238,0.0037614722
4239,0.003843487
4240,0.0038689747
4241,0.0038364264
4242,0.0037442313
4243,0.003590831
4244,0.003374907
4245,0.0030955302
4246,0.0027523404
4247,0.002345672
4248,0.0018766666
4249,0.0013473412
4250,0.00076060137
4251,0.00012023081
4252,-0.0005691888
4253,-0.0013023971
4254,-0.0020735865
4255,-0.0028765728
4256,-0.0037049884
4257,-0.004552449
4258,-0.005412736
4259,-0.00627994
4260,-0.007148587
4261,-0.008013693
4262,-0.008870834
4263,-0.009716122
4264,-0.010546177
4265,-0.011358027
4266,-0.012149033
4267,-0.01291675
4268,-0.013658832
4269,-0.014372873
4270,-0.015056355
4271,-0.015706535
4272,-0.016320443
4273,-0.016894806
4274,-0.017426195
4275,-0.017910939
4276,-0.018345382
4277,-0.01872585
4278,-0.019048898
4279,-0.019311402
4280,-0.019510692
4281,-0.019644624
4282,-0.01971175
4283,-0.019711293
4284,-0.019643184
4285,-0.019508025
4286,-0.019307135
4287,-0.01904226
4288,-0.01871564
4289,-0.018329786
4290,-0.017887384
4291,-0.017391179
4292,-0.016843822
4293,-0.016247848
4294,-0.015605635
4295,-0.014919347
4296,-0.014191019
4297,-0.013422646
4298,-0.012616246
4299,-0.011774037
4300,-0.010898564
4301,-0.009992847
4302,-0.009060552
4303,-0.008106069
4304,-0.007134587
4305,-0.006152172
4306,-0.005165695
4307,-0.004182801
4308,-0.0032117495
4309,-0.0022612612
4310,-0.0013402909
4311,-0.00045778963
4312,0.0003775538
4313,0.0011575827
4314,0.0018749146
4315,0.0025231554
4316,0.0030970704
4317,0.0035927058
4318,0.004007446
4319,0.004339998
4320,0.0045903428
4321,0.004759569
4322,0.0048497273
4323,0.00486358
4324,0.004804388
4325,0.0046756435
4326,0.0044808257
4327,0.004223174
4328,0.0039055136
4329,0.0035301065
4330,0.0030985677
4331,0.002611834
4332,0.002070187
4333,0.0014733481
4334,0.00082060444
4335,0.000110968685
4336,-0.000656624
4337,-0.0014831236
4338,-0.0023691673
4339,-0.0033149044
4340,-0.004319846
4341,-0.005382746
4342,-0.0065015703
4343,-0.007673419
4344,-0.008894612
4345,-0.010160703
4346,-0.01146663
4347,-0.012806829
4348,-0.0141753685
4349,-0.015566148
4350,-0.016973006
4351,-0.018389879
4352,-0.019810919
4353,-0.021230604
4354,-0.022643715
4355,-0.024045452
4356,-0.02543137
4357,-0.026797365
4358,-0.028139599
4359,-0.02945448
4360,-0.030738555
4361,-0.03198843
4362,-0.03320072
4363,-0.034372088
4364,-0.03549912
4365,-0.036578316
4366,-0.03760629
4367,-0.03857962
4368,-0.03949506
4369,-0.040349487
4370,-0.04114015
4371,-0.041864526
4372,-0.042520612
4373,-0.04310685
4374,-0.043622106
4375,-0.044065792
4376,-0.044437755
4377,-0.044738207
4378,-0.044967774
4379,-0.04512722
4380,-0.045217495
4381,-0.045239545
4382,-0.045194227
4383,-0.045082252
4384,-0.04490406
4385,-0.044659887
4386,-0.04434964
4387,-0.043973036
4388,-0.04352957
4389,-0.04301861
4390,-0.042439647
4391,-0.041792206
4392,-0.041076086
4393,-0.0402916
4394,-0.039439477
4395,-0.038521104
4396,-0.03753858
4397,-0.03649469
4398,-0.03539302
4399,-0.034237817
4400,-0.033033945
4401,-0.03178675
4402,-0.030502047
4403,-0.029185766
4404,-0.027843995
4405,-0.02648268
4406,-0.025107518
4407,-0.023723854
4408,-0.022336524
4409,-0.02094981
4410,-0.019567396
4411,-0.018192368
4412,-0.01682724
4413,-0.015474054
4414,-0.014134411
4415,-0.0128096435
4416,-0.011500902
4417,-0.010209294
4418,-0.008936017
4419,-0.007682453
4420,-0.0064502414
4421,-0.0052413763
4422,-0.004058212
4423,-0.0029034875
4424,-0.001780279
4425,-0.0006919699
4426,0.00035783305
4427,0.0013653763
4428,0.0023268652
4429,0.0032385583
4430,0.004096867
4431,0.0048984345
4432,0.0056401975
4433,0.00631946
4434,0.0069339047
4435,0.0074816216
4436,0.007961078
4437,0.008371121
4438,0.008710915
4439,0.008979915
4440,0.009177812
4441,0.009304486
4442,0.009359961
4443,0.00934439
4444,0.009258034
4445,0.009101258
4446,0.0088745635
4447,0.008578607
4448,0.0082142325
4449,0.00778254
4450,0.0072849332
4451,0.0067231758
4452,0.0060994285
4453,0.0054162885
4454,0.0046768193
4455,0.0038845441
4456,0.0030434341
4457,0.0021578684
4458,0.0012325695
4459,0.00027252868
4460,-0.00071708375
4461,-0.0017310275
4462,-0.0027641014
4463,-0.0038112516
4464,-0.0048676804
4465,-0.0059289266
4466,-0.0069909585
4467,-0.008050212
4468,-0.009103627
4469,-0.010148662
4470,-0.011183265
4471,-0.012205824
4472,-0.01321511
4473,-0.014210184
4474,-0.015190304
4475,-0.016154809
4476,-0.017103028
4477,-0.018034155
4478,-0.018947141
4479,-0.019840688
4480,-0.020713119
4481,-0.021562349
4482,-0.02238594
4483,-0.02318103
4484,-0.023944465
4485,-0.024672778
4486,-0.025362348
4487,-0.02600947
4488,-0.026610466
4489,-0.027161757
4490,-0.027660081
4491,-0.028102478
4492,-0.028486408
4493,-0.028809858
4494,-0.029071346
4495,-0.029269904
4496,-0.02940516
4497,-0.029477227
4498,-0.029486645
4499,-0.02943435
4500,-0.029321536
4501,-0.02914958
4502,-0.028919877
4503,-0.028633874
4504,-0.028292796
4505,-0.02789771
4506,-0.027449409
4507,-0.026948385
4508,-0.026394855
4509,-0.025788743
4510,-0.025129735
4511,-0.02441739
4512,-0.023651207
4513,-0.022830721
4514,-0.021955598
4515,-0.021025842
4516,-0.020041779
4517,-0.019004239
4518,-0.017914604
4519,-0.01677487
4520,-0.015587619
4521,-0.014356107
4522,-0.013084129
4523,-0.011776034
4524,-0.010436606
4525,-0.009070926
4526,-0.007684322
4527,-0.0062821866
4528,-0.004869882
4529,-0.003452625
4530,-0.0020353722
4531,-0.0006227669
4532,0.0007809222
4533,0.0021718259
4534,0.003546463
4535,0.004901709
4536,0.0062347422
4537,0.007542957
4538,0.008823887
4539,0.01007511
4540,0.011294145
4541,0.012478392
4542,0.013625019
4543,0.014730992
4544,0.015792998
4545,0.016807482
4546,0.017770672
4547,0.018678697
4548,0.019527595
4549,0.020313522
4550,0.021032803
4551,0.021682076
4552,0.02225844
4553,0.022759521
4554,0.023183616
4555,0.023529703
4556,0.023797514
4557,0.023987537
4558,0.024100944
4559,0.024139605
4560,0.024105953
4561,0.024002854
4562,0.023833571
4563,0.023601567
4564,0.023310412
4565,0.022963662
4566,0.022564787
4567,0.022117084
4568,0.021623602
4569,0.021087177
4570,0.020510389
4571,0.019895656
4572,0.019245248
4573,0.018561289
4574,0.017845973
4575,0.01710149
4576,0.016330153
4577,0.015534447
4578,0.014717005
4579,0.013880647
4580,0.0130282985
4581,0.012162969
4582,0.011287662
4583,0.010405269
4584,0.009518451
4585,0.008629555
4586,0.0077404906
4587,0.006852647
4588,0.0059668454
4589,0.005083314
4590,0.0042016893
4591,0.0033210877
4592,0.0024401979
4593,0.0015574183
4594,0.00067100715
4595,-0.0002207108
4596,-0.0011191583
4597,-0.0020253018
4598,-0.002939469
4599,-0.0038611933
4600,-0.0047890986
4601,-0.005720827
4602,-0.0066530067
4603,-0.007581338
4604,-0.008500655
4605,-0.009405119
4606,-0.010288397
4607,-0.011143932
4608,-0.01196519
4609,-0.0127459485
4610,-0.013480547
4611,-0.014164134
4612,-0.014792876
4613,-0.015364076
4614,-0.015876306
4615,-0.016329357
4616,-0.016724218
4617,-0.01706294
4618,-0.017348453
4619,-0.017584277
4620,-0.017774265
4621,-0.017922334
4622,-0.018032094
4623,-0.018106535
4624,-0.018147865
4625,-0.018157212
4626,-0.018134493
4627,-0.018078363
4628,-0.017986165
4629,-0.017854078
4630,-0.017677201
4631,-0.017449806
4632,-0.017165598
4633,-0.016818022
4634,-0.01640057
4635,-0.015907178
4636,-0.015332421
4637,-0.014671886
4638,-0.013922324
4639,-0.013081837
4640,-0.012149964
4641,-0.011127674
4642,-0.010017307
4643,-0.008822462
4644,-0.007547788
4645,-0.006198759
4646,-0.0047814087
4647,-0.0033020535
4648,-0.0017670268
4649,-0.00018242486
4650,0.0014461053
4651,0.0031135248
4652,0.004815518
4653,0.0065485314
4654,0.008309755
4655,0.010097053
4656,0.0119088255
4657,0.013743819
4658,0.01560098
4659,0.017479166
4660,0.01937698
4661,0.02129258
4662,0.023223395
4663,0.02516618
4664,0.027116768
4665,0.029070077
4666,0.03102021
4667,0.032960415
4668,0.034883276
4669,0.03678086
4670,0.0386449
4671,0.040467024
4672,0.042238876
4673,0.04395252
4674,0.04560032
4675,0.04717536
4676,0.048671436
4677,0.050083086
4678,0.05140576
4679,0.05263562
4680,0.053769562
4681,0.05480517
4682,0.05574053
4683,0.056574047
4684,0.057304405
4685,0.05793032
4686,0.058450527
4687,0.058863558
4688,0.059167687
4689,0.059360966
4690,0.05944107
4691,0.059405416
4692,0.059251223
4693,0.05897554
4694,0.058575403
4695,0.058047894
4696,0.057390332
4697,0.056600366
4698,0.055676095
4699,0.054616235
4700,0.053420145
4701,0.052087884
4702,0.05062034
4703,0.049019188
4704,0.04728691
4705,0.045426715
4706,0.043442532
4707,0.041339014
4708,0.039121337
4709,0.03679525
4710,0.03436687
4711,0.031842656
4712,0.029229397
4713,0.026534121
4714,0.023763958
4715,0.02092617
4716,0.018028127
4717,0.015077243
4718,0.012080977
4719,0.009046837
4720,0.0059823766
4721,0.002895162
4722,-0.00020714643
4723,-0.0033168541
4724,-0.0064261868
4725,-0.009527275
4726,-0.012612163
4727,-0.015672784
4728,-0.018700926
4729,-0.021688242
4730,-0.024626264
4731,-0.027506297
4732,-0.030319555
4733,-0.033057
4734,-0.035709478
4735,-0.038267713
4736,-0.04072221
4737,-0.043063443
4738,-0.045281816
4739,-0.047367763
4740,-0.049311772
4741,-0.051104575
4742,-0.052737117
4743,-0.05420081
4744,-0.055487417
4745,-0.05658946
4746,-0.05750015
4747,-0.058213487
4748,-0.05872442
4749,-0.059028905
4750,-0.059123863
4751,-0.05900743
4752,-0.058678668
4753,-0.058137797
4754,-0.057386
4755,-0.056425378
4756,-0.05525897
4757,-0.05389054
4758,-0.052324492
4759,-0.050565854
4760,-0.048620008
4761,-0.04649278
4762,-0.044190355
4763,-0.04171901
4764,-0.039085336
4765,-0.03629617
4766,-0.033358447
4767,-0.030279513
4768,-0.027066875
4769,-0.023728492
4770,-0.020272715
4771,-0.016708422
4772,-0.013045037
4773,-0.00929254
4774,-0.005461567
4775,-0.0015633561
4776,0.0023902706
4777,0.0063869394
4778,0.010413811
4779,0.014457686
4780,0.01850511
4781,0.022542456
4782,0.02655615
4783,0.030532727
4784,0.034458973
4785,0.038322005
4786,0.042109437
4787,0.045809295
4788,0.049410257
4789,0.05290148
4790,0.05627264
4791,0.05951401
4792,0.062616155
4793,0.06557021
4794,0.06836741
4795,0.07099951
4796,0.073458135
4797,0.075735405
4798,0.07782334
4799,0.07971431
4800,0.08140081
4801,0.082875505
4802,0.084131695
4803,0.08516303
4804,0.08596373
4805,0.08652887
4806,0.08685454
4807,0.08693776
4808,0.08677669
4809,0.08637092
4810,0.08572133
4811,0.08483005
4812,0.08370074
4813,0.082338355
4814,0.08074897
4815,0.07893997
4816,0.07691952
4817,0.07469669
4818,0.07228125
4819,0.0696833
4820,0.066913314
4821,0.06398184
4822,0.060899515
4823,0.05767677
4824,0.05432389
4825,0.050850946
4826,0.047267806
4827,0.043584112
4828,0.03980949
4829,0.035953414
4830,0.032025486
4831,0.028035441
4832,0.02399335
4833,0.01990961
4834,0.015795056
4835,0.011661036
4836,0.0075193974
4837,0.0033824935
4838,-0.0007368696
4839,-0.004825506
4840,-0.008869971
4841,-0.012856663
4842,-0.016772008
4843,-0.02060254
4844,-0.024335181
4845,-0.027957251
4846,-0.031456724
4847,-0.034822248
4848,-0.03804329
4849,-0.041110173
4850,-0.044014104
4851,-0.04674712
4852,-0.049302164
4853,-0.051672924
4854,-0.053853773
4855,-0.055839803
4856,-0.057626538
4857,-0.059210047
4858,-0.060586758
4859,-0.061753422
4860,-0.06270714
4861,-0.063445255
4862,-0.063965544
4863,-0.064266086
4864,-0.06434549
4865,-0.064202935
4866,-0.06383833
4867,-0.06325235
4868,-0.062446643
4869,-0.06142388
4870,-0.06018789
4871,-0.058743756
4872,-0.057097666
4873,-0.055257186
4874,-0.05323097
4875,-0.051028777
4876,-0.048661385
4877,-0.046140324
4878,-0.04347778
4879,-0.040686365
4880,-0.037778877
4881,-0.034768086
4882,-0.03166655
4883,-0.028486459
4884,-0.025239447
4885,-0.02193643
4886,-0.01858768
4887,-0.0152026545
4888,-0.011790084
4889,-0.008358022
4890,-0.004913984
4891,-0.0014650284
4892,0.0019820337
4893,0.005420499
4894,0.008843588
4895,0.012244272
4896,0.015615153
4897,0.018948328
4898,0.022235328
4899,0.025467105
4900,0.028634002
4901,0.03172589
4902,0.034732223
4903,0.037642166
4904,0.040444933
4905,0.043129727
4906,0.045686215
4907,0.04810463
4908,0.050375946
4909,0.052492145
4910,0.054446302
4911,0.056232754
4912,0.057847094
4913,0.05928629
4914,0.0605485
4915,0.06163323
4916,0.06254094
4917,0.063273065
4918,0.06383191
4919,0.06422018
4920,0.06444116
4921,0.06449816
4922,0.064394675
4923,0.06413393
4924,0.06371915
4925,0.06315311
4926,0.06243851
4927,0.06157756
4928,0.060572397
4929,0.059424985
4930,0.058137324
4931,0.05671147
4932,0.05514974
4933,0.0534549
4934,0.05163021
4935,0.049679503
4936,0.047607385
4937,0.04541915
4938,0.04312087
4939,0.040719405
4940,0.03822227
4941,0.035637647
4942,0.032974146
4943,0.03024091
4944,0.027447253
4945,0.024602676
4946,0.02171671
4947,0.018798824
4948,0.015858285
4949,0.012904131
4950,0.009945119
4951,0.00698968
4952,0.00404596
4953,0.0011217907
4954,-0.0017752443
4955,-0.004637776
4956,-0.0074586025
4957,-0.010230646
4958,-0.012946899
4959,-0.0156004345
4960,-0.01818435
4961,-0.0206918
4962,-0.023116011
4963,-0.025450299
4964,-0.0276882
4965,-0.029823441
4966,-0.031850036
4967,-0.03376243
4968,-0.035555445
4969,-0.037224464
4970,-0.038765382
4971,-0.04017472
4972,-0.041449524
4973,-0.042587474
4974,-0.043586772
4975,-0.04444618
4976,-0.04516492
4977,-0.045742616
4978,-0.046179138
4979,-0.046474777
4980,-0.04662986
4981,-0.04664498
4982,-0.046520796
4983,-0.046258077
4984,-0.045857653
4985,-0.045320462
4986,-0.044647615
4987,-0.043840352
4988,-0.042900156
4989,-0.04182884
4990,-0.040628575
4991,-0.039301936
4992,-0.037851945
4993,-0.036282193
4994,-0.034596786
4995,-0.03280036
4996,-0.030898083
4997,-0.028895624
4998,-0.026799109
4999,-0.024615036
5000,-0.022350254
5001,-0.020011833
5002,-0.017606992
5003,-0.015143065
5004,-0.01262739
5005,-0.010067261
5006,-0.0074699107
5007,-0.004842448
5008,-0.0021918735
5009,0.00047494972
5010,0.0031512554
5011,0.0058303555
5012,0.008505615
5013,0.011170414
5014,0.013818112
5015,0.016442025
5016,0.019035393
5017,0.021591406
5018,0.024103168
5019,0.026563723
5020,0.02896613
5021,0.03130346
5022,0.033568844
5023,0.03575559
5024,0.03785721
5025,0.039867464
5026,0.041780435
5027,0.043590598
5028,0.045292873
5029,0.04688256
5030,0.048355427
5031,0.049707722
5032,0.050936114
5033,0.052037533
5034,0.053009372
5035,0.053849265
5036,0.054555096
5037,0.055124972
5038,0.055557005
5039,0.05584952
5040,0.056000873
5041,0.05600943
5042,0.055873707
5043,0.055592306
5044,0.05516383
5045,0.054587245
5046,0.053861666
5047,0.052986544
5048,0.051961757
5049,0.0507877
5050,0.04946529
5051,0.04799607
5052,0.04638237
5053,0.04462707
5054,0.042733964
5055,0.04070749
5056,0.03855288
5057,0.03627601
5058,0.03388346
5059,0.031382307
5060,0.028780198
5061,0.026085142
5062,0.023305472
5063,0.020449806
5064,0.017526872
5065,0.014545499
5066,0.0115145445
5067,0.00844284
5068,0.0053391405
5069,0.0022121242
5070,-0.0009296234
5071,-0.004077624
5072,-0.0072234916
5073,-0.010358931
5074,-0.013475714
5075,-0.016565697
5076,-0.01962078
5077,-0.022632968
5078,-0.025594315
5079,-0.028497037
5080,-0.0313335
5081,-0.034096196
5082,-0.03677799
5083,-0.039371956
5084,-0.041871652
5085,-0.044270918
5086,-0.0465642
5087,-0.048746403
5088,-0.050813004
5089,-0.052759994
5090,-0.054583922
5091,-0.056281887
5092,-0.05785139
5093,-0.05929037
5094,-0.060597025
5095,-0.061769933
5096,-0.0628077
5097,-0.06370905
5098,-0.06447271
5099,-0.065097384
5100,-0.06558159
5101,-0.06592381
5102,-0.06612238
5103,-0.06617568
5104,-0.06608198
5105,-0.06583973
5106,-0.06544761
5107,-0.064904675
5108,-0.06421037
5109,-0.06336489
5110,-0.062369127
5111,-0.061224896
5112,-0.059934814
5113,-0.058502585
5114,-0.05693294
5115,-0.055231478
5116,-0.05340478
5117,-0.05146011
5118,-0.049405467
5119,-0.04724919
5120,-0.044999994
5121,-0.042666547
5122,-0.040257473
5123,-0.03778099
5124,-0.035244897
5125,-0.03265636
5126,-0.030021904
5127,-0.027347287
5128,-0.024637623
5129,-0.021897404
5130,-0.019130627
5131,-0.016340991
5132,-0.013532014
5133,-0.010707332
5134,-0.00787086
5135,-0.005027033
5136,-0.0021809803
5137,0.0006613031
5138,0.0034928494
5139,0.006305671
5140,0.009090735
5141,0.011838064
5142,0.014536819
5143,0.017175484
5144,0.019742109
5145,0.02222454
5146,0.024610743
5147,0.026889022
5148,0.029048359
5149,0.031078624
5150,0.03297086
5151,0.034717355
5152,0.036311902
5153,0.03774971
5154,0.039027527
5155,0.040143497
5156,0.041097093
5157,0.041888967
5158,0.04252065
5159,0.042994544
5160,0.043313492
5161,0.04348068
5162,0.0434994
5163,0.043372866
5164,0.043104127
5165,0.042695917
5166,0.042150617
5167,0.04147032
5168,0.040656798
5169,0.039711595
5170,0.03863621
5171,0.037432056
5172,0.03610075
5173,0.034644213
5174,0.03306473
5175,0.0313651
5176,0.02954872
5177,0.027619602
5178,0.025582425
5179,0.023442477
5180,0.021205634
5181,0.018878283
5182,0.016467227
5183,0.013979621
5184,0.011422791
5185,0.008804233
5186,0.006131485
5187,0.0034120409
5188,0.0006533445
5189,-0.0021372635
5190,-0.0049525383
5191,-0.007785294
5192,-0.010628392
5193,-0.013474675
5194,-0.016316898
5195,-0.019147672
5196,-0.02195945
5197,-0.024744388
5198,-0.027494421
5199,-0.030201202
5200,-0.032856114
5201,-0.03545035
5202,-0.0379749
5203,-0.040420733
5204,-0.042778753
5205,-0.04504001
5206,-0.04719586
5207,-0.049237866
5208,-0.051158126
5209,-0.052949235
5210,-0.054604415
5211,-0.0561176
5212,-0.057483394
5213,-0.058697224
5214,-0.059755232
5215,-0.060654372
5216,-0.06139225
5217,-0.06196733
5218,-0.06237856
5219,-0.06262567
5220,-0.06270878
5221,-0.06262871
5222,-0.06238659
5223,-0.06198407
5224,-0.061423153
5225,-0.060706154
5226,-0.059835747
5227,-0.058814853
5228,-0.057646625
5229,-0.05633451
5230,-0.054882113
5231,-0.0532933
5232,-0.051572092
5233,-0.049722694
5234,-0.04774955
5235,-0.045657255
5236,-0.04345072
5237,-0.041135006
5238,-0.038715575
5239,-0.036198176
5240,-0.033588886
5241,-0.030894307
5242,-0.028121518
5243,-0.025278056
5244,-0.02237203
5245,-0.019412186
5246,-0.016407793
5247,-0.013368661
5248,-0.010305123
5249,-0.0072279247
5250,-0.004148141
5251,-0.0010770394
5252,0.0019740597
5253,0.0049939444
5254,0.007971678
5255,0.010896751
5256,0.013759266
5257,0.016550032
5258,0.019260734
5259,0.021883938
5260,0.0244132
5261,0.026842965
5262,0.029168641
5263,0.031386416
5264,0.033493146
5265,0.035486262
5266,0.0373635
5267,0.039122745
5268,0.04076189
5269,0.04227869
5270,0.04367052
5271,0.04493435
5272,0.046066664
5273,0.047063496
5274,0.047920402
5275,0.04863264
5276,0.049195256
5277,0.049603306
5278,0.049852036
5279,0.049937222
5280,0.049855165
5281,0.049603216
5282,0.049179725
5283,0.048584275
5284,0.04781794
5285,0.04688306
5286,0.04578342
5287,0.044524204
5288,0.043111715
5289,0.04155333
5290,0.039857276
5291,0.038032394
5292,0.036087815
5293,0.034032807
5294,0.03187652
5295,0.02962779
5296,0.027295042
5297,0.024886055
5298,0.022408066
5299,0.019867714
5300,0.017271081
5301,0.014623858
5302,0.011931426
5303,0.009199059
5304,0.0064321263
5305,0.0036362219
5306,0.0008173672
5307,-0.0020178847
5308,-0.0048623336
5309,-0.0077081057
5310,-0.01054664
5311,-0.013368752
5312,-0.01616473
5313,-0.018924503
5314,-0.021637771
5315,-0.02429427
5316,-0.026883895
5317,-0.029396998
5318,-0.0318245
5319,-0.03415813
5320,-0.03639049
5321,-0.038515154
5322,-0.040526737
5323,-0.042420827
5324,-0.044194076
5325,-0.045843877
5326,-0.047368433
5327,-0.048766587
5328,-0.050037634
5329,-0.05118112
5330,-0.052196827
5331,-0.05308459
5332,-0.053844176
5333,-0.05447526
5334,-0.0549775
5335,-0.05535026
5336,-0.05559301
5337,-0.055705156
5338,-0.05568625
5339,-0.055535987
5340,-0.055254392
5341,-0.054841887
5342,-0.05429935
5343,-0.05362822
5344,-0.052830484
5345,-0.05190873
5346,-0.05086603
5347,-0.049706034
5348,-0.048432715
5349,-0.04705039
5350,-0.04556367
5351,-0.04397716
5352,-0.042295616
5353,-0.040523537
5354,-0.038665492
5355,-0.036725745
5356,-0.034708463
5357,-0.032617677
5358,-0.030457292
5359,-0.028231282
5360,-0.025943689
5361,-0.023598835
5362,-0.021201354
5363,-0.018756477
5364,-0.01626997
5365,-0.013748357
5366,-0.011198907
