tv,radio,social_media,influencer,sales
16000.0,1414.51,1221.98,Macro,59307.23
70000.0,16258.33,1726.27,Micro,252148.41
97000.0,37552.23,6093.94,Macro,348678.39
51000.0,11935.87,1614.93,Macro,178227.84
85000.0,29912.88,5690.37,Nano,302374.62
13000.0,700.88,1089.99,Mega,46173.43
34000.0,5082.66,219.32,Mega,119000.05
55000.0,16481.62,3267.17,Macro,196448.8
14000.0,4451.73,925.17,Micro,47576.27
50000.0,13839.47,1042.66,Micro,174479.11
75000.0,30860.94,5033.56,Micro,261014.89
43000.0,10365.33,2844.23,Macro,152107.0
60000.0,22041.5,4153.91,Nano,213851.92
56000.0,16568.78,3151.39,Nano,200381.26
100000.0,36072.07,7602.36,Macro,354449.56
45000.0,7116.58,2303.62,Macro,162059.73
12000.0,5013.39,840.97,Nano,41373.86
64000.0,18308.6,3349.84,Macro,232809.9
46000.0,5523.67,1952.39,Macro,159068.41
35000.0,18095.84,2099.58,Mega,127225.8
46000.0,12357.41,836.94,Micro,162879.08
15000.0,6603.96,332.43,Mega,49673.74
43000.0,17796.94,3052.95,Macro,153801.74
33000.0,11327.74,1322.38,Mega,119539.22
76000.0,26012.65,6850.74,Micro,273706.3
66000.0,26442.15,3116.63,Nano,237919.53
23000.0,12056.15,3597.4,Nano,82792.09
98000.0,34947.58,3385.31,Macro,351114.2
63000.0,26400.15,1373.66,Nano,223298.87
29000.0,13611.82,2670.11,Micro,104820.06
82000.0,32444.16,5425.45,Nano,291194.7
35000.0,7881.71,1732.69,Micro,129069.49
85000.0,31864.97,5081.8,Micro,301744.87
86000.0,28210.74,4373.47,Micro,302888.0
65000.0,24235.37,3319.7,Macro,233643.34
90000.0,36713.78,8103.66,Micro,320678.41
21000.0,2937.13,1585.8,Macro,73552.34
38000.0,12953.61,3856.3,Micro,133877.59
12000.0,11835.76,2828.31,Nano,37423.74
83000.0,27457.55,5358.95,Micro,293831.48
43000.0,15844.02,2529.44,Micro,151196.72
44000.0,26105.81,5549.67,Micro,157918.21
28000.0,9184.66,686.66,Micro,102279.18
61000.0,21064.83,950.81,Nano,216904.27
75000.0,31971.94,4698.02,Micro,269332.36
63000.0,10244.55,1647.91,Nano,218159.98
91000.0,24708.0,1160.34,Micro,324160.94
88000.0,24966.01,1277.69,Macro,313128.38
85000.0,26566.16,5987.52,Macro,301650.78
69000.0,23885.86,2516.66,Nano,248432.26
15000.0,2777.12,2523.64,Micro,56886.98
34000.0,10674.76,3993.12,Micro,120002.42
93000.0,30450.13,2841.14,Nano,335506.01
17000.0,1437.55,175.89,Nano,59802.39
21000.0,5719.15,1089.86,Micro,75266.0
72000.0,27985.62,6255.03,Micro,256699.34
54000.0,22150.78,5855.27,Macro,200401.48
13000.0,2933.65,336.68,Micro,44790.22
53000.0,12070.09,1852.18,Mega,182906.17
99000.0,30578.4,3043.52,Nano,347159.09
39000.0,7244.49,2260.93,Macro,141009.68
98000.0,41216.84,6137.99,Micro,353435.56
49000.0,21181.36,4522.9,Macro,171393.39
36000.0,21640.67,4667.5,Mega,128133.6
68000.0,23844.9,1673.25,Nano,244028.47
70000.0,24788.22,7581.21,Mega,246090.58
36000.0,11641.02,1088.92,Micro,129945.89
56000.0,16130.04,3866.94,Mega,196396.47
91000.0,31002.06,3149.28,Macro,327330.59
14000.0,12244.03,5347.55,Nano,47057.7
84000.0,28451.36,2841.5,Nano,298372.06
97000.0,24131.93,3174.01,Macro,342798.97
72000.0,30028.54,7258.38,Micro,259976.08
54000.0,14334.35,4555.54,Mega,190832.78
43000.0,11651.84,3366.69,Micro,145418.66
12000.0,3876.01,1906.03,Micro,44413.9
47000.0,10997.58,2293.06,Nano,167115.88
57000.0,13280.6,2101.51,Mega,201305.54
47000.0,16939.53,2858.76,Nano,166948.47
47000.0,13738.29,3330.65,Nano,169254.71
96000.0,33289.58,6573.73,Micro,342952.63
56000.0,13996.22,602.83,Macro,194232.28
64000.0,25900.99,4113.42,Macro,229933.36
81000.0,29121.47,7916.41,Nano,289640.59
15000.0,6290.86,678.51,Mega,53729.36
52000.0,23993.45,519.21,Macro,190185.35
10000.0,5490.51,2470.0,Nano,37319.33
93000.0,24932.37,1253.03,Macro,329147.81
48000.0,23658.91,2309.97,Nano,173068.29
52000.0,16266.72,3204.36,Nano,181059.15
33000.0,13272.09,5465.26,Macro,117047.4
38000.0,18664.76,3681.82,Mega,136149.79
29000.0,9002.41,609.85,Nano,105433.1
44000.0,12795.5,1228.34,Mega,156070.98
27000.0,5266.44,1353.23,Mega,98374.97
58000.0,23047.71,1465.81,Micro,208882.58
56000.0,21022.86,3664.08,Nano,194961.03
69000.0,26893.74,4596.61,Macro,247573.89
45000.0,8375.0,1439.27,Mega,159062.48
86000.0,33583.18,5258.12,Nano,305798.33
47000.0,15728.23,2771.9,Macro,166972.02
50000.0,15360.43,7610.97,Micro,175933.78
95000.0,28725.5,5147.52,Nano,342832.71
61000.0,15969.57,1951.0,Macro,212933.9
36000.0,14164.05,497.25,Macro,134998.65
58000.0,4870.19,3043.99,Macro,205543.13
47000.0,14077.56,62.54,Macro,170468.88
86000.0,28373.83,4539.82,Mega,306699.13
57000.0,19879.51,8274.53,Micro,201425.14
54000.0,9966.01,1321.27,Macro,195267.91
46000.0,15220.53,5422.18,Nano,166069.36
18000.0,14461.11,2347.34,Mega,62328.51
25000.0,10255.0,1748.86,Micro,93466.9
19000.0,388.59,255.87,Micro,67487.0
54000.0,10724.75,342.66,Mega,195027.04
60000.0,22045.59,180.6,Mega,213952.39
26000.0,9409.51,1018.66,Micro,91274.28
23000.0,337.28,1659.52,Mega,85585.51
38000.0,2092.05,65.84,Nano,136953.91
96000.0,33017.78,5625.79,Mega,338797.0
21000.0,19974.43,1474.61,Macro,64570.81
66000.0,18901.72,4247.81,Micro,230321.09
52000.0,15219.55,740.54,Nano,190805.9
59000.0,26569.31,4516.22,Macro,211036.85
83000.0,33053.7,9502.27,Macro,291881.62
73000.0,29740.53,5056.05,Macro,261938.26
19000.0,10625.85,1036.05,Macro,64676.01
90000.0,29309.29,2974.96,Micro,314811.72
73000.0,23664.56,7655.59,Micro,253763.42
37000.0,8110.51,3565.9,Macro,128373.97
28000.0,10962.72,1364.43,Micro,99998.23
99000.0,28782.91,7412.18,Macro,351529.52
70000.0,22174.49,1088.76,Mega,249715.8
76000.0,28887.38,5953.68,Micro,264664.14
82000.0,24904.32,4074.22,Micro,292974.02
22000.0,11995.61,858.91,Nano,77645.16
91000.0,38556.14,10214.81,Macro,320683.15
33000.0,18441.34,2713.99,Nano,118346.41
76000.0,30182.29,4016.9,Macro,269390.21
61000.0,21487.82,3771.89,Macro,218567.81
92000.0,32167.17,6726.77,Micro,331931.51
53000.0,23586.39,3258.95,Mega,186838.59
71000.0,22084.57,1663.68,Nano,248703.11
51000.0,17130.94,3601.39,Macro,178004.48
68000.0,28751.7,6739.5,Mega,244926.75
32000.0,15224.89,1161.45,Macro,111493.43
10000.0,12201.23,2452.27,Macro,34113.96
72000.0,24402.64,1995.13,Macro,253708.22
49000.0,14290.72,4671.0,Nano,172890.88
59000.0,13950.53,174.76,Micro,212344.98
90000.0,28224.28,3729.51,Macro,312570.67
96000.0,23981.04,1166.86,Mega,344863.01
10000.0,10302.67,2397.55,Macro,37156.34
80000.0,26819.83,700.88,Mega,284230.81
50000.0,19412.04,188.39,Mega,174268.03
94000.0,38584.36,5522.81,Macro,333566.38
22000.0,6387.05,1980.0,Mega,81221.02
30000.0,9749.32,3173.63,Mega,108486.51
64000.0,26173.95,5061.94,Micro,225458.71
79000.0,35942.67,3479.53,Mega,280119.14
35000.0,16613.34,2937.63,Nano,128471.73
87000.0,25308.87,888.74,Macro,314122.79
15000.0,7531.24,2180.05,Nano,52683.1
82000.0,30250.09,3334.02,Mega,292754.68
56000.0,18892.76,6418.8,Macro,202533.98
42000.0,5929.14,934.34,Mega,153532.19
46000.0,14590.52,2353.7,Micro,162428.2
89000.0,34526.38,7837.74,Macro,317487.87
74000.0,27196.6,5616.32,Mega,267287.24
83000.0,32835.97,5757.35,Nano,293303.19
99000.0,40287.52,3937.11,Nano,354292.52
52000.0,11055.67,2339.11,Mega,186970.73
38000.0,15271.04,2028.07,Mega,132155.08
82000.0,25844.21,5576.69,Nano,294435.99
19000.0,3538.77,2106.95,Micro,65252.06
73000.0,16852.83,4371.49,Micro,258869.42
14000.0,218.03,337.64,Mega,48948.81
80000.0,29340.19,7067.68,Nano,284260.35
20000.0,8722.93,3337.46,Nano,68810.72
71000.0,19979.77,6960.36,Mega,252076.43
13000.0,5039.61,5038.28,Macro,48154.4
21000.0,2669.4,1602.54,Nano,77613.96
48000.0,12735.75,21.27,Nano,170615.42
13000.0,3597.24,5441.01,Micro,52300.15
49000.0,13090.88,2950.2,Macro,176716.9
87000.0,34690.28,5616.5,Micro,305713.58
93000.0,34795.12,4269.07,Nano,326434.45
93000.0,34371.19,6494.09,Micro,331013.25
21000.0,5000.54,199.66,Macro,75821.96
33000.0,11350.73,964.36,Micro,117588.85
94000.0,29088.31,4337.24,Mega,336784.91
96000.0,34091.18,6356.48,Nano,342198.39
38000.0,12600.92,2971.34,Mega,140137.01
52000.0,21005.51,2405.1,Micro,184091.6
28000.0,11268.41,1373.88,Mega,102679.05
12000.0,5037.81,1199.56,Mega,45273.66
51000.0,19841.78,4035.11,Micro,178557.42
44000.0,20730.54,7469.62,Micro,157790.29
99000.0,37127.88,3057.99,Macro,354966.42
27000.0,4701.94,2075.23,Macro,99357.29
52000.0,22908.17,3257.42,Mega,185895.02
98000.0,26847.5,555.85,Macro,351862.79
90000.0,29748.04,191.96,Mega,323089.06
95000.0,37641.17,4268.64,Mega,335336.74
28000.0,10973.68,2558.39,Mega,102978.83
23000.0,1577.02,1075.43,Macro,78151.38
58000.0,17791.38,4621.13,Macro,201908.51
59000.0,19834.62,7641.13,Nano,210230.05
37000.0,1555.59,19.31,Macro,130480.89
49000.0,16682.62,4159.43,Mega,165653.85
37000.0,14147.16,7161.31,Nano,134641.02
97000.0,31690.83,5548.21,Nano,342426.13
50000.0,17682.75,1605.19,Nano,175499.5
99000.0,30308.41,7342.51,Nano,351042.62
97000.0,34968.19,6731.47,Micro,342089.95
58000.0,21399.93,2172.74,Mega,206413.04
28000.0,10347.06,1330.44,Micro,96979.42
76000.0,19101.8,2327.48,Nano,268892.29
30000.0,6433.77,718.03,Macro,106652.76
25000.0,14066.59,1322.9,Micro,90811.97
50000.0,6744.75,1282.87,Macro,178146.19
45000.0,12666.62,1415.74,Nano,160240.93
23000.0,2119.8,893.3,Micro,80701.33
86000.0,30409.58,6126.36,Mega,306770.73
58000.0,21746.66,4451.85,Nano,210223.87
20000.0,12920.66,1865.53,Nano,72346.27
39000.0,26082.14,3414.84,Mega,135615.09
92000.0,25648.76,4156.53,Micro,328451.95
37000.0,17592.61,2569.46,Macro,130268.63
81000.0,22063.61,2294.25,Micro,290407.4
10000.0,5592.29,1396.28,Mega,36126.43
20000.0,11764.36,1308.74,Mega,71124.71
36000.0,2629.06,4784.61,Nano,129855.96
54000.0,4341.9,1135.47,Macro,191964.91
40000.0,17332.75,428.53,Macro,143704.3
85000.0,23787.07,2504.07,Nano,307309.54
24000.0,7544.7,2339.84,Mega,83557.12
12000.0,2914.65,2951.87,Macro,52198.93
46000.0,17469.94,1304.58,Micro,165228.84
71000.0,21492.2,5969.25,Nano,253691.01
20000.0,14141.82,1024.81,Macro,70030.21
90000.0,32711.66,4755.05,Micro,322393.03
94000.0,27089.74,1867.95,Nano,336647.63
98000.0,28556.38,5407.82,Nano,346185.84
23000.0,4375.79,3299.25,Nano,81432.66
24000.0,11189.9,329.94,Nano,83489.05
26000.0,14816.94,5930.06,Mega,95036.07
23000.0,16625.02,612.28,Nano,80681.45
46000.0,15633.11,2681.85,Micro,164598.72
26000.0,12788.5,3013.49,Micro,97744.36
25000.0,5438.16,17.01,Nano,88434.22
17000.0,10653.28,1828.6,Macro,61881.91
27000.0,2334.27,61.27,Macro,94637.61
96000.0,32891.65,2377.67,Nano,344664.98
24000.0,10621.79,1086.53,Macro,86879.18
67000.0,20081.71,884.52,Macro,233085.01
26000.0,3977.0,130.78,Mega,90181.68
23000.0,9024.58,3276.22,Mega,85939.9
95000.0,31055.72,6758.47,Mega,340623.36
58000.0,13303.69,4383.67,Mega,207572.06
46000.0,15571.91,3193.75,Nano,162700.96
30000.0,7570.74,732.23,Macro,109976.06
40000.0,13322.67,2613.95,Micro,145173.1
43000.0,19404.67,1227.67,Nano,148178.56
92000.0,42271.58,7379.31,Macro,328842.67
98000.0,29350.27,6913.73,Nano,347507.37
92000.0,29645.28,2641.85,Macro,330264.32
54000.0,11117.55,2865.08,Nano,189655.81
52000.0,18159.94,318.09,Mega,182929.6
77000.0,28867.5,3481.91,Nano,270065.32
84000.0,22476.96,2357.76,Micro,295713.57
44000.0,10242.68,468.68,Macro,159267.74
85000.0,27891.0,7145.67,Micro,302831.73
63000.0,20236.5,4367.76,Macro,230124.35
28000.0,17343.64,2071.64,Micro,96930.05
81000.0,26672.72,4564.26,Nano,291320.04
60000.0,12859.01,2182.89,Micro,213340.7
45000.0,17127.52,1462.86,Micro,157656.16
40000.0,8144.14,719.07,Micro,146079.23
50000.0,14118.24,461.93,Mega,178277.64
63000.0,17250.1,877.48,Macro,227292.97
51000.0,14292.25,469.67,Micro,182526.46
65000.0,24237.44,5698.04,Mega,225452.59
70000.0,6447.45,381.43,Micro,248312.75
50000.0,17637.29,1085.35,Mega,176674.75
45000.0,14293.97,1906.69,Macro,156463.37
45000.0,13491.38,427.45,Macro,164152.73
31000.0,8275.87,2131.42,Macro,112192.88
20000.0,2372.9,857.51,Micro,73751.2
25000.0,15285.73,430.38,Micro,88887.79
48000.0,16069.93,4783.02,Nano,165992.06
12000.0,3135.56,2924.75,Micro,40562.29
27000.0,7351.58,3159.42,Mega,96745.91
75000.0,30081.01,6303.43,Nano,268812.03
53000.0,17369.53,4404.96,Macro,188212.39
26000.0,10400.53,2607.02,Nano,89840.06
79000.0,28969.68,5722.55,Nano,281355.42
64000.0,26089.26,6297.89,Nano,225980.79
25000.0,11140.89,2011.77,Mega,91250.34
25000.0,8577.29,1765.27,Micro,88391.52
22000.0,3482.54,1146.37,Macro,81237.8
76000.0,34124.97,5948.49,Mega,270342.57
64000.0,20712.22,5464.03,Nano,228432.6
55000.0,26772.63,6895.09,Mega,198152.19
87000.0,21847.24,4848.89,Nano,308745.12
58000.0,22809.42,6167.09,Nano,198915.84
21000.0,8977.24,1183.89,Micro,77286.57
51000.0,18814.8,3440.68,Mega,182511.61
14000.0,14955.57,924.45,Nano,46586.82
19000.0,7069.72,3109.66,Mega,66334.27
72000.0,33198.22,2388.29,Micro,257236.72
92000.0,31183.04,5005.95,Mega,331754.76
84000.0,27771.19,4870.18,Macro,299257.1
17000.0,4490.6,947.53,Mega,55792.76
33000.0,16361.0,2198.07,Nano,116679.89
53000.0,19374.49,211.22,Macro,191864.13
34000.0,15851.3,2468.16,Macro,130342.02
61000.0,20161.05,3305.57,Nano,219188.78
24000.0,14537.01,5115.17,Micro,82959.11
16000.0,3639.31,2077.95,Nano,54318.74
93000.0,32497.99,8698.5,Macro,331541.51
88000.0,33649.54,6652.39,Nano,314871.5
75000.0,24461.23,7508.53,Nano,261515.35
24000.0,9509.3,3018.31,Macro,81288.53
90000.0,26914.29,6074.16,Mega,322466.8
69000.0,12362.77,1544.76,Micro,245510.18
32000.0,16821.67,1585.22,Micro,114669.54
76000.0,32668.74,6549.8,Micro,269031.4
40000.0,20307.4,1150.82,Micro,139985.95
66000.0,23768.23,5455.27,Nano,242233.68
47000.0,17747.72,5058.79,Macro,164747.63
82000.0,25145.87,2923.13,Macro,288746.34
19000.0,7809.77,2943.76,Macro,67283.27
97000.0,32369.94,5285.9,Micro,341124.88
93000.0,33788.91,5026.88,Macro,328618.35
53000.0,21553.91,8112.43,Micro,192322.58
98000.0,27412.16,4655.18,Macro,351417.91
14000.0,5736.64,1232.05,Macro,48944.58
77000.0,16069.28,357.1,Macro,273494.65
67000.0,16096.69,1386.04,Macro,238720.37
52000.0,18383.97,704.46,Macro,186081.79
19000.0,6819.13,3677.2,Micro,63505.99
70000.0,28115.19,5700.98,Macro,251235.91
25000.0,1896.59,1966.39,Micro,84309.44
41000.0,24740.52,9855.09,Macro,152510.02
25000.0,14165.91,496.06,Nano,87279.78
54000.0,19697.2,1434.32,Nano,193735.84
33000.0,13193.3,782.5,Micro,123857.81
69000.0,25748.82,1818.4,Nano,248179.72
51000.0,17875.53,5311.29,Mega,181159.04
69000.0,28016.97,6183.2,Micro,248290.79
80000.0,33192.91,6567.47,Micro,287314.26
44000.0,7159.15,1946.13,Micro,157885.42
22000.0,4079.79,922.61,Mega,81130.91
94000.0,40131.12,5876.51,Nano,333422.83
62000.0,20468.93,5018.04,Macro,217773.05
78000.0,28730.49,5352.24,Macro,276721.13
65000.0,17295.83,3449.77,Nano,234887.85
79000.0,21064.77,7177.42,Micro,283041.86
57000.0,20885.51,552.81,Macro,202791.99
16000.0,6856.47,635.84,Nano,54871.47
31000.0,6274.39,189.04,Micro,109333.53
58000.0,14620.54,1667.64,Mega,204833.8
47000.0,27986.51,5474.04,Macro,167672.61
53000.0,16945.23,2181.72,Micro,188824.81
14000.0,11797.52,279.32,Macro,52319.75
43000.0,22334.36,3378.79,Mega,156920.88
43000.0,11969.07,5149.78,Macro,152097.06
91000.0,33166.43,1289.13,Mega,324096.96
46000.0,14771.31,2053.78,Micro,163349.8
93000.0,29084.71,9310.73,Mega,327240.45
69000.0,22388.1,4680.05,Macro,245760.39
38000.0,6238.74,2254.93,Nano,133541.65
88000.0,34751.41,3520.74,Mega,308306.3
24000.0,3595.6,980.34,Macro,86937.14
80000.0,34562.55,6122.0,Macro,286957.33
33000.0,11247.53,4786.84,Micro,110796.91
55000.0,10837.3,2078.6,Micro,198617.45
74000.0,22670.29,4618.75,Nano,261234.14
26000.0,14758.37,605.99,Nano,93881.06
100000.0,32735.14,5361.31,Mega,360109.68
78000.0,20850.51,903.61,Nano,279687.17
75000.0,23602.55,4523.74,Mega,266217.02
34000.0,9581.61,3153.04,Nano,121238.58
26000.0,19837.63,857.27,Mega,88396.41
100000.0,30057.31,6120.96,Micro,352013.35
44000.0,12564.32,4048.95,Nano,153036.18
72000.0,37869.0,3738.8,Nano,255663.02
35000.0,9497.46,2826.74,Macro,124306.43
26000.0,9724.54,926.88,Macro,96757.63
44000.0,25394.85,6637.34,Nano,156717.13
67000.0,14967.89,992.68,Nano,235795.87
92000.0,28100.43,6381.56,Macro,325161.01
91000.0,30231.49,4807.26,Mega,326023.11
39000.0,13609.8,4812.46,Mega,141914.08
32000.0,5838.12,2765.54,Nano,115343.62
77000.0,31943.58,4004.85,Micro,274583.84
34000.0,10920.58,1175.52,Nano,117111.48
37000.0,9859.49,2897.94,Mega,132985.73
41000.0,13951.81,4477.14,Micro,147150.18
52000.0,13717.33,1558.11,Nano,186068.12
37000.0,16852.98,3919.17,Nano,130676.24
44000.0,19866.75,3239.33,Micro,152460.68
65000.0,24081.3,6713.94,Micro,233741.25
59000.0,11795.31,5285.55,Macro,208859.42
87000.0,22290.68,3487.82,Mega,309215.43
18000.0,5446.34,3734.72,Macro,62796.73
20000.0,1319.81,644.22,Nano,72615.51
77000.0,28949.58,1239.42,Micro,272549.5
60000.0,19621.87,2391.94,Nano,213594.37
19000.0,8375.28,2664.24,Micro,67438.55
54000.0,23843.83,2481.61,Mega,191581.72
96000.0,36970.47,7525.47,Macro,345115.3
96000.0,24274.37,3456.33,Micro,342697.65
43000.0,17439.19,2697.97,Mega,153051.11
13000.0,4441.69,43.93,Nano,49905.14
43000.0,15624.76,5683.33,Nano,155612.44
36000.0,16257.72,2784.61,Mega,132170.0
12000.0,2846.45,2467.49,Micro,42436.22
75000.0,22650.24,1537.76,Mega,263807.59
37000.0,14344.14,3138.65,Mega,131944.67
38000.0,10818.58,612.44,Micro,140022.49
20000.0,1028.43,921.79,Nano,72763.94
41000.0,14361.71,2625.77,Mega,151794.23
94000.0,25987.28,3090.72,Mega,336128.52
90000.0,28660.05,3637.39,Macro,321744.46
31000.0,16876.23,1049.5,Macro,108852.31
13000.0,1178.42,6490.11,Mega,49107.79
56000.0,14706.41,3985.68,Micro,200002.56
62000.0,21159.24,141.11,Micro,223052.15
17000.0,6867.83,23.45,Micro,55373.13
18000.0,1271.18,1050.9,Mega,62800.2
36000.0,17571.88,1500.33,Nano,129817.68
68000.0,26990.61,2552.59,Macro,238337.81
30000.0,5312.3,516.59,Nano,106599.23
73000.0,23015.52,2959.91,Micro,255805.26
26000.0,1739.58,6435.91,Macro,96317.3
63000.0,23914.06,3340.21,Mega,224808.17
32000.0,5583.3,1811.83,Mega,114192.65
80000.0,30282.25,7438.1,Macro,283281.15
79000.0,23135.88,1406.37,Nano,279512.62
27000.0,7759.09,1017.37,Micro,94713.15
28000.0,10801.38,3119.77,Nano,95967.36
23000.0,6674.39,153.02,Nano,83386.92
56000.0,13218.43,3196.61,Nano,203564.97
88000.0,27542.82,4614.03,Mega,315376.87
33000.0,8767.06,3074.58,Macro,119190.7
56000.0,14652.87,2096.61,Mega,200450.16
47000.0,18223.07,1474.87,Macro,169762.25
89000.0,31064.6,6006.34,Mega,321353.77
64000.0,12626.42,1734.42,Micro,232360.27
20000.0,5529.66,1538.81,Macro,71378.17
85000.0,18808.97,5653.7,Macro,303027.14
68000.0,28101.84,1426.34,Mega,245494.61
89000.0,31105.88,4739.29,Macro,314651.63
54000.0,9674.17,1365.67,Micro,191159.56
74000.0,20161.19,2571.21,Nano,261522.58
84000.0,26424.87,1192.68,Micro,301035.32
98000.0,33397.17,7286.84,Mega,350391.91
26000.0,8893.58,236.53,Nano,88351.57
87000.0,19917.36,3127.91,Macro,306248.78
49000.0,9296.77,1840.31,Macro,170806.85
100000.0,37711.03,8096.59,Nano,355643.7
69000.0,20311.32,2926.08,Macro,250028.22
70000.0,23021.95,8345.16,Micro,245412.64
93000.0,16530.29,2319.05,Nano,336213.58
26000.0,15204.39,3615.25,Micro,92667.83
88000.0,34391.9,5058.45,Macro,307980.77
19000.0,14708.73,2737.6,Micro,70951.6
25000.0,17806.23,2724.31,Micro,90533.73
42000.0,7593.39,350.84,Nano,154346.11
59000.0,10572.27,978.36,Macro,206224.03
78000.0,25398.63,5864.78,Mega,273607.41
16000.0,3849.73,1237.22,Micro,57150.89
94000.0,27474.02,5880.69,Macro,336333.62
37000.0,14956.62,3961.66,Macro,128718.79
45000.0,16928.75,551.05,Micro,162235.7
64000.0,26899.36,7413.32,Nano,222469.65
81000.0,29722.85,1837.94,Nano,291333.73
46000.0,8066.8,508.13,Micro,165275.95
100000.0,32720.44,4622.53,Mega,355368.87
30000.0,11039.89,224.89,Micro,108360.3
74000.0,26115.38,5268.66,Nano,263993.44
25000.0,7787.56,1171.26,Mega,82732.31
17000.0,6337.47,1733.24,Nano,63184.63
34000.0,12637.59,308.47,Micro,112814.79
21000.0,2126.63,1771.58,Micro,73675.73
56000.0,8731.41,3349.44,Nano,199564.8
77000.0,29549.85,5219.42,Nano,271739.55
42000.0,15204.7,2230.22,Nano,151224.81
11000.0,4512.8,2293.46,Nano,35050.8
20000.0,10331.51,1335.15,Micro,69431.01
27000.0,6665.69,1885.68,Nano,95657.07
54000.0,26555.42,4633.75,Nano,192943.68
14000.0,9102.13,114.33,Micro,50324.66
52000.0,14790.1,3012.86,Macro,179152.86
50000.0,23425.43,1702.2,Mega,177002.39
50000.0,19575.75,477.73,Micro,176890.96
78000.0,19203.96,2635.15,Macro,275760.59
54000.0,15696.46,3306.41,Macro,184643.66
57000.0,21187.77,1021.53,Macro,200090.88
56000.0,15920.9,310.01,Micro,197126.27
94000.0,25306.68,8030.21,Mega,332633.46
58000.0,18169.16,137.57,Macro,204305.41
74000.0,19417.83,4035.88,Macro,265939.19
96000.0,37195.47,8666.58,Macro,337202.06
82000.0,28517.99,5242.18,Nano,291563.71
48000.0,14590.81,457.23,Mega,175001.35
46000.0,22782.34,1590.8,Mega,164591.81
97000.0,42194.42,5549.95,Mega,344715.19
15000.0,1724.49,2238.01,Micro,52143.0
23000.0,4290.95,999.13,Macro,86239.69
17000.0,9735.39,4977.14,Mega,62670.9
29000.0,11278.08,3290.79,Nano,100802.56
79000.0,33576.7,2990.85,Mega,282039.79
28000.0,10823.17,23.11,Micro,94736.89
39000.0,19192.83,1538.11,Macro,140822.73
97000.0,35761.88,7309.64,Macro,347323.31
15000.0,2251.0,2071.72,Micro,44761.72
73000.0,38765.85,3606.4,Mega,258913.71
26000.0,15962.43,3251.31,Mega,94263.38
44000.0,132.42,91.14,Mega,155796.84
73000.0,25147.83,3786.92,Nano,256954.76
75000.0,25704.65,5893.58,Nano,263530.14
59000.0,13042.66,1123.62,Mega,213482.83
22000.0,9963.83,5045.82,Nano,72569.54
93000.0,26978.04,6000.29,Nano,327352.63
39000.0,8192.23,1786.0,Nano,139776.17
22000.0,5538.21,3675.91,Micro,80259.05
19000.0,7726.15,2074.51,Macro,66317.52
63000.0,19333.41,6703.98,Nano,225461.04
66000.0,19532.31,3884.09,Nano,235918.76
92000.0,31626.15,2225.64,Mega,327818.25
84000.0,28277.81,3840.34,Nano,299021.99
47000.0,13838.43,2524.16,Mega,166783.83
46000.0,14710.86,961.34,Mega,166264.94
45000.0,18633.77,1639.69,Nano,168675.3
59000.0,23062.16,2518.6,Micro,207200.18
15000.0,3013.59,4312.85,Micro,51378.77
11000.0,38.15,266.77,Macro,34059.56
88000.0,35927.95,8670.85,Micro,311908.15
21000.0,6326.9,1731.5,Macro,78823.5
65000.0,25285.1,12054.75,Mega,228454.38
91000.0,27853.49,7912.25,Macro,327304.96
74000.0,26326.87,204.88,Macro,267457.86
90000.0,28588.55,4505.42,Nano,319480.13
58000.0,20906.86,4012.2,Mega,210174.33
62000.0,27343.92,1912.19,Mega,221540.72
69000.0,26114.36,2022.41,Nano,244267.06
14000.0,4432.8,637.22,Mega,48503.18
51000.0,11944.81,1367.74,Macro,180270.1
17000.0,6644.54,889.9,Nano,57854.81
89000.0,22221.07,4799.17,Micro,321555.16
12000.0,3188.13,1048.34,Micro,40588.61
77000.0,28845.46,2077.2,Nano,277754.5
35000.0,14308.89,1266.8,Mega,123467.25
45000.0,16515.7,6973.44,Micro,160170.01
69000.0,21530.32,808.43,Macro,244359.39
36000.0,12460.66,1916.98,Nano,130308.93
90000.0,30763.63,3521.7,Nano,320164.78
68000.0,18545.02,3901.62,Mega,246526.29
97000.0,32664.93,3404.34,Micro,342131.86
88000.0,20363.62,5245.15,Macro,313598.01
37000.0,18115.29,3862.6,Nano,129220.7
26000.0,12888.58,4686.96,Micro,91424.01
100000.0,34999.57,3442.71,Micro,354623.46
85000.0,24155.51,4220.9,Mega,303297.69
55000.0,24072.12,5369.23,Macro,194559.07
52000.0,20300.7,4283.67,Macro,184971.78
34000.0,11611.61,3240.61,Micro,114696.11
70000.0,23317.74,5445.91,Micro,249273.6
34000.0,12360.83,5470.92,Mega,121709.96
74000.0,28296.3,5035.41,Nano,260095.34
20000.0,6660.92,657.15,Nano,74787.81
76000.0,21010.02,4471.26,Micro,275736.14
50000.0,11758.94,697.24,Micro,173187.79
33000.0,10176.85,1872.57,Macro,117552.85
14000.0,1171.32,2403.0,Macro,47391.72
34000.0,8964.29,2893.73,Macro,123349.22
47000.0,11997.98,2844.79,Nano,172270.19
79000.0,28990.04,5706.56,Mega,287583.2
17000.0,7089.04,267.24,Micro,56967.45
52000.0,15040.81,2272.8,Mega,182727.11
38000.0,14032.1,298.86,Macro,141217.67
86000.0,27939.6,6377.5,Macro,307718.94
33000.0,3887.49,2279.99,Mega,116015.3
33000.0,8231.08,1830.72,Micro,118463.67
